train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
C,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
C,C,original,0.9826132771338251,0.9888080852736025,0.9826132771338251,0.9976190476190476,0.9980862627483992,"[[ 36   0   3   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 186   0   0   0]
 [  0   0   2  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
C,MARISMA,original,0.96853481920608,0.9702530103118715,0.96853481920608,0.9986752474888673,0.9997739324750367,"[[  17    0    2    1    0    0]
 [   0  179    1    1    0    0]
 [   0    0  316    0    0    1]
 [   1    9    5 3157    0    2]
 [   0    4    2    0  306    0]
 [   0    0    0    0    0  469]]"
C,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
C,D (OOD),original,0.8819819087578166,0.8227289865404316,0.8819819087578166,0.9786612005743166,0.9867541511068065,"[[ 397    5   22   13    0    0]
 [   0  169    0    0    0    2]
 [   2  416 1360   21    1  198]
 [   1    6    2 2142    0    0]
 [   0   49    6    0  248   41]
 [   0    3    1    1    0 2163]]"
C,MSUMG (OOD),original,0.928399316399173,0.9510306737861369,0.928399316399173,0.9899078856749276,0.9975013561450532,"[[ 1339     6   254    11     0     0]
 [    0  1864   249     0     0     2]
 [    0    13 11023     2     0     3]
 [    0     6   186  2975     1     1]
 [    1    54   168     1  3423     0]
 [    0     8   113     1     1  6585]]"
MARISMA,A,original,0.9973181127715002,0.997349784234668,0.9973181127715002,0.9995386263516576,0.9999598135547599,"[[295   0   0   1   0   0]
 [  0 239   1   0   0   0]
 [  0   0 996   2   0   0]
 [  2   0   1 571   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
MARISMA,B,original,0.9961240310077519,0.9937657114127703,0.9961240310077519,0.9990791896869246,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 1  0 42  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
MARISMA,C,original,0.9939343810311553,0.9904088404088404,0.9939343810311553,0.9989576849325942,0.9998140541156179,"[[ 38   1   0   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 184   2   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
MARISMA,MARISMA,original,0.9980467174167119,0.9823104732279067,0.9980467174167119,0.9995209677549362,0.999895563520917,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   1    1  315    0    0    0]
 [   3    1    1 3167    0    2]
 [   0    0    0    1  311    0]
 [   0    0    0    0    0  469]]"
MARISMA,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
MARISMA,D (OOD),original,0.8992209700286167,0.870862233772333,0.8992209700286167,0.9765100624370939,0.9869915579795251,"[[ 430    2    0    5    0    0]
 [   1  168    0    1    0    1]
 [  30   86 1332  311    5  234]
 [   1    0    0 2149    0    1]
 [   6   21    2   15  263   37]
 [   0    1    0    2    0 2165]]"
MARISMA,MSUMG (OOD),original,0.8842108273827551,0.8688965612142546,0.8842108273827551,0.9847867678428561,0.9921020460376438,"[[ 1090     2     3   515     0     0]
 [  245  1805     3    60     0     2]
 [  411     2 10060   565     0     3]
 [  180     1     0  2985     1     2]
 [  168     2     1    25  3448     3]
 [  108     1     1    48     1  6549]]"
RKI,A,original,0.8899245227918482,0.8607149738976756,0.8899245227918482,0.9803627458719154,0.9909626826855158,"[[251  45   0   0   0   0]
 [  0 240   0   0   0   0]
 [  0  84 914   0   0   0]
 [ 15 175  37 338   9   0]
 [  0   6   0   0 649   0]
 [  0   2   0   0   1 757]]"
RKI,B,original,0.9512180676748133,0.9208219077104527,0.9512180676748133,0.9919094161183781,0.9957196403502752,"[[18  1  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  2 41  0  0  0]
 [ 1  4  1 25  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
RKI,C,original,0.8480554894607039,0.7787682797291583,0.8480554894607039,0.9736444197097477,0.9906879494518998,"[[ 35   4   0   0   0   0]
 [  0  19   0   0   0   0]
 [  0  18 168   0   0   0]
 [  3  33  16  21   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
RKI,MARISMA,original,0.8992828675001626,0.6167904369357587,0.8992828675001626,0.9430788074278068,0.9799206434875175,"[[  19    1    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0   30  284    0    3    0]
 [ 236  376  785 1762   13    2]
 [   0    1    0    0  311    0]
 [   0    0    0    0    1  468]]"
RKI,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,D (OOD),original,0.663266275638951,0.5589963912339034,0.663266275638951,0.9224523199142657,0.9162941603825078,"[[ 289  148    0    0    0    0]
 [   0  170    0    0    1    0]
 [   2  927  940    0  120    9]
 [  17 1901   35  175   23    0]
 [   0   66    2    0  269    7]
 [   0   14    0    0    7 2147]]"
RKI,MSUMG (OOD),original,0.7324870085405574,0.6942606577916842,0.7324870085405574,0.9554052632837194,0.9793320495548977,"[[ 994  613    1    0    2    0]
 [   0 2112    0    0    3    0]
 [   0 2177 8857    1    6    0]
 [  73 1482 1240  361   13    0]
 [   1  203    1    0 3442    0]
 [   0  522    1    0   20 6165]]"
ALL,A,original,0.9968971733101243,0.9969942719797005,0.9968971733101243,0.9994821100184373,0.9999909701270401,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 996   2   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  2   0   0   1   0 757]]"
ALL,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
ALL,C,original,0.9948304383788255,0.995805653639755,0.9948304383788255,0.9991638383215058,0.9999237627305074,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
ALL,MARISMA,original,0.9909224387248962,0.9906244872288682,0.9909224387248962,0.9995826116558314,0.9998896119519363,"[[  19    0    0    1    0    0]
 [   0  181    0    0    0    0]
 [   0    0  317    0    0    0]
 [   1    0    1 3170    0    2]
 [   0    0    0    1  311    0]
 [   0    0    0    0    0  469]]"
ALL,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
ALL,D (OOD),original,0.9111774379886558,0.8379475319422863,0.9111774379886558,0.98040309006069,0.9946293394611412,"[[ 436    0    0    1    0    0]
 [   0  169    0    0    2    0]
 [  84  198 1373   46   87  210]
 [   3    2    0 2145    0    1]
 [   8   15    6    0  275   40]
 [   1    1    2    1    1 2162]]"
ALL,MSUMG (OOD),original,0.8700378356817965,0.8700378356817965,0.8503888310153305,0.9731190739511212,0.975342187654321,"[[ 1436    12    20    10    10    10] 
 [    2  1985  45  25  20  15] 
 [    70  1509  9391  140  90  41] 
 [    15  439  35  2621  25  34] 
 [    12  379  45  35  3121  55] 
 [    18  679  65  55  45 5846]]"
