train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
A,D (OOD),original,0.9173423174802088,0.8659096449595549,0.9173423174802088,0.9825753391226016,0.9948361074200206,"[[ 437    0    0    0    0    0]
 [   0  167    0    0    2    2]
 [   9   84 1462   31  190  222]
 [   1    0    3 2147    0    0]
 [   3   19    9    2  275   36]
 [   0    0    3    0    1 2164]]"
A,D (OOD),latent,0.9099261650977161,0.8456544360211119,0.9099261650977161,0.9808922669233494,0.9949418267743858,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [  21  252 1402   93   45  185]
 [   1    3    0 2147    0    0]
 [   3   29    6    4  266   36]
 [   0    1    0    2    1 2164]]"
A,MSUMG (OOD),original,0.6139210561906806,0.6836129439886788,0.6139210561906806,0.9290604324013939,0.9826674272065651,"[[  396     0  1213     0     1     0]
 [    0   833  1281     0     1     0]
 [    0     0 11039     2     0     0]
 [    0     0  1193  1975     1     0]
 [    1     0   278     0  3368     0]
 [    0     0  3372     0     1  3335]]"
A,MSUMG (OOD),latent,0.9518277279360786,0.9679239455558587,0.9518277279360786,0.9921153639543855,0.9865252304624125,"[[ 1549     1    55     4     1     0]
 [    0  1855   257     2     0     1]
 [    1     2 11027     6     2     3]
 [    0     0   184  2982     2     1]
 [    1     3   168     3  3471     1]
 [    1     2   120     7     2  6576]]"
B,A,original,0.9969925980444482,0.996689737925295,0.9969925980444482,0.999479599502051,0.9999907305204153,"[[295   1   0   0   0   0]
 [  0 239   1   0   0   0]
 [  0   1 996   0   1   0]
 [  1   1   2 570   0   0]
 [  0   0   0   0 654   1]
 [  0   0   0   0   0 760]]"
B,A,latent,0.9975027704693552,0.9980029761564347,0.9975027704693552,0.9996419214657987,0.9999536965637729,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
B,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
B,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
B,C,original,0.9902642283331634,0.9924855721718684,0.9902642283331634,0.9982580945807104,0.999950466746351,"[[ 38   0   0   0   0   1]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   2  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
B,C,latent,0.9925473333559944,0.9942119102389402,0.9925473333559944,0.9986876478453152,0.9999798971198773,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   1  72   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
B,MARISMA,original,0.9961107035986153,0.9809998326816859,0.9961107035986153,0.9991658806862732,0.9998620188526398,"[[  20    0    0    0    0    0]
 [   0  180    0    0    0    1]
 [   0    0  316    0    0    1]
 [   3    6    5 3158    0    2]
 [   0    0    2    0  309    1]
 [   0    0    0    0    0  469]]"
B,MARISMA,latent,0.9992116877601066,0.9944798022770484,0.9992116877601066,0.9997575397870294,0.99989507832545,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    1 3169    1    2]
 [   0    0    0    0  312    0]
 [   0    0    0    0    0  469]]"
B,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
B,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
B,D (OOD),original,0.9031235724466994,0.8570548712485838,0.9031235724466994,0.9769589412046046,0.9891512592849718,"[[ 437    0    0    0    0    0]
 [   0  167    0    0    1    3]
 [   8  165 1338   21   30  436]
 [  16    1   10 2122    0    2]
 [   2    7    4    0  271   60]
 [   0    2    1    0    1 2164]]"
B,D (OOD),latent,0.9070065788447965,0.8341298678612517,0.9070065788447965,0.9807103900058602,0.9945022841692205,"[[ 437    0    0    0    0    0]
 [   0  169    0    0    1    1]
 [  12  365 1367   78   42  134]
 [   1    3    0 2147    0    0]
 [   3   31    5    4  266   35]
 [   0    1    0    2    1 2164]]"
B,MSUMG (OOD),original,0.9294993424098806,0.9358539971908822,0.9294993424098806,0.9903205976225951,0.9972849374821391,"[[ 1556     0     7     3    44     0]
 [    1  1544    67     0   347   156]
 [    0     1 10614     3   414     9]
 [    0     0     4  2979   182     4]
 [    2     1     3     1  3634     6]
 [    2     0     3     1   110  6592]]"
B,MSUMG (OOD),latent,0.9524003080393434,0.9671347537279312,0.9524003080393434,0.9921199066907889,0.9959072348410372,"[[ 1555     1    48     4     2     0]
 [    0  1861   251     2     0     1]
 [    0     6 11024     6     4     1]
 [    0     1   183  2982     2     1]
 [    1     7   164     3  3472     0]
 [    1    25   116     8     3  6555]]"
C,A,original,0.9980052876526727,0.9974083807905166,0.9980052876526727,0.9996037186085225,0.9999966617846113,"[[296   0   0   0   0   0]
 [  0 239   1   0   0   0]
 [  1   1 995   0   0   1]
 [  0   0   1 573   0   0]
 [  0   2   0   0 653   0]
 [  0   0   0   0   0 760]]"
C,A,latent,0.9977220687149693,0.998256995428276,0.9977220687149693,0.9996984377990189,0.9999807221767515,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   0   0 760]]"
C,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
C,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
C,C,original,0.9948304383788255,0.9956913074612984,0.9948304383788255,0.9992104755330913,0.9999925087237892,"[[ 38   0   0   0   0   1]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
C,C,latent,0.9948304383788255,0.995805653639755,0.9948304383788255,0.9991638383215058,0.9999798971198773,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
C,MARISMA,original,0.9979857817610437,0.981953046871042,0.9979857817610437,0.99956602149514,0.9998829596960518,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   4    1    1 3166    0    2]
 [   0    1    0    0  310    1]
 [   0    0    0    0    0  469]]"
C,MARISMA,latent,0.9986774997259186,0.9940409425294394,0.9986774997259186,0.9997158665566723,0.999905898576681,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    1 3169    0    3]
 [   0    0    1    0  311    0]
 [   0    0    0    0    0  469]]"
C,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
C,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
C,D (OOD),original,0.9033457052362701,0.8403145739158308,0.9033457052362701,0.9787014780008492,0.9941339734213077,"[[ 437    0    0    0    0    0]
 [   0  169    0    0    0    2]
 [  14  323 1328   23    8  302]
 [   1    2    0 2147    0    1]
 [   2   27    2    0  265   48]
 [   0    1    0    1    1 2165]]"
C,D (OOD),latent,0.9088257429701622,0.8433085738813316,0.9088257429701622,0.9804060483776036,0.9949984554110939,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [  20  266 1383   95   42  192]
 [   1    3    0 2147    0    0]
 [   3   30    4    4  267   36]
 [   0    1    0    2    1 2164]]"
C,MSUMG (OOD),original,0.9365799352603466,0.9431796905950479,0.9365799352603466,0.986995369852755,0.9943751551238473,"[[ 1556     3     1     0     1    49]
 [    0  1851     1     0     0   263]
 [   13   117 10122     2     1   786]
 [    1    12     1  2938     1   216]
 [    2     8     1     0  3410   226]
 [    1     3     1     1     1  6701]]"
C,MSUMG (OOD),latent,0.9531943135033777,0.9682721502500806,0.9531943135033777,0.9922996704254209,0.9972328849087929,"[[ 1557     1    46     5     1     0]
 [    0  1861   249     3     1     1]
 [    1     4 11022     9     3     2]
 [    0     1   182  2982     3     1]
 [    1     5   164     4  3473     0]
 [    1     6   112     9     2  6578]]"
MARISMA,A,original,0.9986455748864712,0.9984574452699905,0.9986455748864712,0.9997136778243921,0.9999863048807672,"[[295   0   0   1   0   0]
 [  0 240   0   0   0   0]
 [  0   1 995   2   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   0   0 760]]"
MARISMA,A,latent,0.9973357698013524,0.9977753029371098,0.9973357698013524,0.9995854051325783,0.9993558830281026,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 996   2   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
MARISMA,B,original,0.9873521011831906,0.982117278711706,0.9873521011831906,0.9981412063570742,1.0,"[[18  0  0  1  0  0]
 [ 0  9  0  0  0  0]
 [ 0  1 42  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
MARISMA,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
MARISMA,C,original,0.9930383236834851,0.9910157774783737,0.9930383236834851,0.9985847409873205,0.999965260083432,"[[ 38   0   0   1   0   0]
 [  0  19   0   0   0   0]
 [  1   0 183   2   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
MARISMA,C,latent,0.9939343810311553,0.9942355366883668,0.9939343810311553,0.9988038671192019,0.9999533773727761,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 184   2   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
MARISMA,MARISMA,original,0.9981517373705033,0.9900504357297771,0.9981517373705033,0.9995918080123816,0.9999153157096403,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  315    0    1    1]
 [   2    0    1 3169    0    2]
 [   0    0    0    1  311    0]
 [   0    0    0    0    0  469]]"
MARISMA,MARISMA,latent,0.9987300097028141,0.9943940880955099,0.9987300097028141,0.9996708128164684,0.9999230397833783,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    1    0    0]
 [   1    0    1 3170    0    2]
 [   0    0    1    0  311    0]
 [   0    0    0    0    0  469]]"
MARISMA,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
MARISMA,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
MARISMA,D (OOD),original,0.9118779218899221,0.8826083263257548,0.9118779218899221,0.9789575659633135,0.9946350533563176,"[[ 436    0    0    1    0    0]
 [   0  167    1    1    2    0]
 [  23   72 1395  405   44   59]
 [   3    2    2 2144    0    0]
 [   5    7   11   16  277   28]
 [   0    1    2    4    0 2161]]"
MARISMA,D (OOD),latent,0.9188707727282951,0.866995798526985,0.9188707727282951,0.9836973460273425,0.9946322462919185,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [  12  217 1512   88   14  155]
 [   2    2    1 2146    0    0]
 [   3   26   12    5  266   32]
 [   0    1    2    3    0 2162]]"
MARISMA,MSUMG (OOD),original,0.950166632251683,0.9498729896966965,0.950166632251683,0.9922994366641417,0.9983659178580391,"[[ 1540     0    24    45     1     0]
 [    0  1811    38   258     0     8]
 [    0     1 10619   416     0     5]
 [    1     0     7  3159     1     1]
 [    1     1    14   175  3456     0]
 [    1     1     6   112     1  6587]]"
MARISMA,MSUMG (OOD),latent,0.9168424823064932,0.9448246727843065,0.9168424823064932,0.9855390087767489,0.9824890906090347,"[[ 1369     1   238     2     0     0]
 [    0  1839   275     0     0     1]
 [    0     1 11037     3     0     0]
 [    0     0   188  2980     1     0]
 [    1     2   319     2  3323     0]
 [    1     2   463     2     1  6239]]"
RKI,A,original,0.9969141568280314,0.996145120832657,0.9969141568280314,0.9993801263912996,0.9998935724823061,"[[296   0   0   0   0   0]
 [  0 239   1   0   0   0]
 [  2   0 995   0   0   1]
 [  3   0   2 569   0   0]
 [  0   0   0   0 655   0]
 [  2   0   0   0   0 758]]"
RKI,A,latent,0.9980658335324183,0.9984302379755894,0.9980658335324183,0.9996984377990189,0.9999847864237147,"[[295   0   0   1   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
RKI,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
RKI,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
RKI,C,original,0.9888771806580025,0.9918401598401599,0.9888771806580025,0.9982130056323605,0.9998206124434376,"[[ 38   0   0   0   1   0]
 [  0  19   0   0   0   0]
 [  0   0 186   0   0   0]
 [  0   0   3  70   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
RKI,C,latent,0.9902642283331634,0.9926046907791329,0.9902642283331634,0.9982114573691248,0.9999612470796682,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   2  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
RKI,MARISMA,original,0.9822906154996837,0.8401874211475571,0.9822906154996837,0.9886386180752408,0.999609319960765,"[[  20    0    0    0    0    0]
 [   0  179    0    1    1    0]
 [   0    0  316    0    0    1]
 [  74    0  204 2892    2    2]
 [   1    0    0    0  311    0]
 [   0    0    0    0    0  469]]"
RKI,MARISMA,latent,0.9985199697952317,0.9860547001196717,0.9985199697952317,0.9996024303702759,0.9998908055111716,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   3    0    3 3166    0    2]
 [   0    0    1    0  311    0]
 [   0    0    0    0    0  469]]"
RKI,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,D (OOD),original,0.8960938466658538,0.8282708371611281,0.8960938466658538,0.9751894273255003,0.9803864671740294,"[[ 437    0    0    0    0    0]
 [   0  166    0    1    3    1]
 [ 214   11 1384   82  213   94]
 [ 234    0   22 1892    3    0]
 [  18    3    5    1  288   29]
 [   4    0    0    1    3 2160]]"
RKI,D (OOD),latent,0.9237431327091601,0.8946768369273617,0.9237431327091601,0.9842056733842273,0.9928617946825719,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [  58   47 1553   96   50  194]
 [   2    0    5 2144    0    0]
 [   8   17   10    3  269   37]
 [   0    1    2    1    0 2164]]"
RKI,MSUMG (OOD),original,0.9309271112978447,0.9412913234180663,0.9309271112978447,0.9879453256288072,0.9879216506118086,"[[ 1553     0    11     0     3    43]
 [    3  1801     3     0    13   295]
 [   12     1 10435     2     5   586]
 [   94     0    81  2779     5   210]
 [    2     2     2     1  3460   180]
 [    3     1     1     0     4  6699]]"
RKI,MSUMG (OOD),latent,0.9337361696829835,0.9559230434055203,0.9337361696829835,0.9898048164266293,0.9928601200694042,"[[ 1540     0    67     2     1     0]
 [    0  1643   467     3     1     1]
 [    0     1 11034     4     0     2]
 [    0     0   186  2982     1     0]
 [    1     1   174     3  3468     0]
 [    1     1   141     5     1  6559]]"
