train,test,space,balanced_accuracy,f1_macro,recall_macro,specificity_macro,roc_auc,cm
A,D (OOD),original,0.9109031133177424,0.8351383469879075,0.9109031133177424,0.9809683243321152,0.9934658323126366,"[[ 436    0    0    1    0    0]
 [   0  168    0    0    1    2]
 [   6  350 1367   28   70  177]
 [   1    3    0 2147    0    0]
 [   0   26    6    0  277   35]
 [   0    2    1    0    2 2163]]"
A,D (OOD),latent,0.9099870364900045,0.8668537813703733,0.9099870364900045,0.979455338357705,0.9948672876943023,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [  13  139 1396  111   30  309]
 [   1    2    1 2147    0    0]
 [   3   23    4    3  267   44]
 [   0    1    0    2    0 2165]]"
A,MSUMG (OOD),original,0.9520994609483195,0.9681205452314766,0.9520994609483195,0.992224760229718,0.9981835420951497,"[[ 1553     1    53     0     3     0]
 [    0  1848   252     0    11     4]
 [    0     2 11026     3     6     4]
 [    0     0   183  2981     5     0]
 [    1     3   166     1  3476     0]
 [    1     2   114     1     4  6586]]"
A,MSUMG (OOD),latent,0.95163655319698,0.9671834821496382,0.95163655319698,0.9921503463682032,0.9838085391771766,"[[ 1550     1    46    12     1     0]
 [    0  1850   253     7     3     2]
 [    0     1 11017    18     2     3]
 [    0     0   182  2984     2     1]
 [    1     2   163     7  3472     2]
 [    1     2   112    12     1  6580]]"
B,A,original,0.9900572052614477,0.9905536130392334,0.9900572052614477,0.9983030234113793,0.9998361744783626,"[[296   0   0   0   0   0]
 [  0 235   1   0   0   4]
 [  0   0 996   0   0   2]
 [  8   0   2 559   0   5]
 [  0   0   0   0 648   7]
 [  0   0   0   0   0 760]]"
B,A,latent,0.9972124104228977,0.9977741276109456,0.9972124104228977,0.9995759148651385,0.9999749761391522,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  0   0   2 572   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
B,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
B,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
B,C,original,0.9797001838132614,0.9815729171729717,0.9797001838132614,0.9973207069900419,0.9994665151039063,"[[ 38   0   0   0   0   1]
 [  0  18   0   0   0   1]
 [  1   0 183   2   0   0]
 [  1   0   0  71   0   1]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
B,C,latent,0.9902642283331634,0.9926046907791329,0.9902642283331634,0.9982114573691248,0.9999824572837278,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   2  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
B,MARISMA,original,0.9911346412746954,0.9303286252948206,0.9911346412746954,0.998187870680396,0.9996785711700292,"[[  20    0    0    0    0    0]
 [   0  178    0    0    0    3]
 [   0    0  316    0    0    1]
 [  23    0    2 3139    0   10]
 [   0    0    2    0  305    5]
 [   0    0    0    0    0  469]]"
B,MARISMA,latent,0.9981433116917305,0.9933134227654987,0.9981433116917305,0.9996770346212887,0.9998650346928498,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    1 3169    0    3]
 [   0    1    1    0  310    0]
 [   0    0    0    0    0  469]]"
B,RKI,original,0.9976851851851851,0.9921678321678321,0.9976851851851851,0.9988179669030733,1.0,"[[ 9  0  0  0  0  0]
 [ 0 71  1  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
B,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
B,D (OOD),original,0.8762331928530812,0.8736976777839618,0.8762331928530812,0.9700328435275573,0.9759375279750867,"[[ 435    0    0    0    0    2]
 [   0  159    1    0    0   11]
 [  24    9 1328   11    2  624]
 [ 118    0    3 1962    0   68]
 [   4    1    2    0  260   77]
 [   0    0    0    0    1 2167]]"
B,D (OOD),latent,0.9103541242212606,0.874258285205137,0.9103541242212606,0.980100930072244,0.9900778478308464,"[[ 437    0    0    0    0    0]
 [   0  169    0    0    0    2]
 [  10  136 1435  139    2  276]
 [   1    2    5 2143    0    0]
 [   2   25   10    6  262   39]
 [   0    1    1    3    0 2163]]"
B,MSUMG (OOD),original,0.902645977761325,0.9214690263717381,0.902645977761325,0.9864305404597146,0.9970525020733403,"[[ 1565     0     2     0     0    43]
 [    3  1282    66     1     0   763]
 [   29     0 10584     2     0   426]
 [   15     0     4  2962     1   187]
 [    4     0     9     1  3448   185]
 [    4     0     1     1     1  6701]]"
B,MSUMG (OOD),latent,0.9490660254311828,0.9650025342129522,0.9490660254311828,0.9918657966410649,0.9838993000930062,"[[ 1542     1    45    22     0     0]
 [    0  1840   260    15     0     0]
 [    0     1 11019    18     0     3]
 [    0     0   183  2984     1     1]
 [    1     2   168    24  3451     1]
 [    1     1   112    14     1  6579]]"
C,A,original,0.9968118189917717,0.9952210262711277,0.9968118189917717,0.9994102066393147,0.9997572777770576,"[[296   0   0   0   0   0]
 [  0 239   1   0   0   0]
 [  0   1 997   0   0   0]
 [  1   0   1 572   0   0]
 [  0   6   0   0 649   0]
 [  0   1   0   0   0 759]]"
C,A,latent,0.9975550680469665,0.9980637926229617,0.9975550680469665,0.9996381168917926,0.9999827295986577,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 996   1   0   1]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   0   0 760]]"
C,B,original,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
C,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
C,C,original,0.9948304383788255,0.995805653639755,0.9948304383788255,0.9991638383215058,0.9999798971198773,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
C,C,latent,0.9934433907036647,0.9957948069509935,0.9934433907036647,0.9990476190476191,0.9999899485599387,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 186   0   0   0]
 [  0   0   1  72   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
C,MARISMA,original,0.9955339697629179,0.9635934435730347,0.9955339697629179,0.9991826839101355,0.9998427089145766,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    1  316    0    0    0]
 [   5    0    7 3160    0    2]
 [   4    2    0    0  306    0]
 [   0    0    0    0    0  469]]"
C,MARISMA,latent,0.9986774997259186,0.9940409425294394,0.9986774997259186,0.9997158665566723,0.9999029951140107,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    1 3169    0    3]
 [   0    0    1    0  311    0]
 [   0    0    0    0    0  469]]"
C,RKI,original,0.9976851851851851,0.9900625690099374,0.9976851851851851,0.9988425925925926,1.0,"[[ 9  0  0  0  0  0]
 [ 1 71  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
C,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
C,D (OOD),original,0.9028146959486684,0.8297359513186616,0.9028146959486684,0.9810791470754969,0.9915813368874408,"[[ 437    0    0    0    0    0]
 [   2  167    0    1    0    1]
 [  48  413 1371   84    3   79]
 [   1    3    0 2147    0    0]
 [  11   35    3    3  261   31]
 [   1    3    1    1    0 2162]]"
C,D (OOD),latent,0.9089709054725258,0.8719071230190708,0.9089709054725258,0.97874288273289,0.994740509882256,"[[ 437    0    0    0    0    0]
 [   0  168    0    0    0    3]
 [   7   84 1379   69   80  379]
 [   1    1    1 2147    0    1]
 [   1   18    8    1  270   46]
 [   0    1    0    2    1 2164]]"
C,MSUMG (OOD),original,0.964690269145344,0.9499518040907186,0.964690269145344,0.9934789208141274,0.9984194917159052,"[[ 1553    43    13     1     0     0]
 [    1  2102     8     3     0     1]
 [    4   418 10616     2     0     1]
 [    0   185     3  2980     1     0]
 [   14   174     4     0  3455     0]
 [    4   117     4     5     1  6577]]"
C,MSUMG (OOD),latent,0.9481780376541894,0.9590054097455277,0.9481780376541894,0.9912568030992331,0.9888536789235335,"[[ 1555     1     5     6     1    42]
 [    0  1843     7     7     9   249]
 [    0     1 10610    10     5   415]
 [    0     0     2  2982     3   182]
 [    1     2     1     4  3474   165]
 [    1     2     5     8     2  6690]]"
MARISMA,A,original,0.9971251278438021,0.9971841988491902,0.9971251278438021,0.9994867315097272,0.9994731203162012,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  1   0 993   4   0   0]
 [  0   0   0 574   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
MARISMA,A,latent,0.9975027704693552,0.9980029761564347,0.9975027704693552,0.9996419214657987,0.9999451138915667,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  0   0   1 573   0   0]
 [  0   0   0   0 655   0]
 [  0   0   0   1   0 759]]"
MARISMA,B,original,0.9912280701754387,0.9928499928499929,0.9912280701754387,0.9990138067061144,1.0,"[[18  0  0  1  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
MARISMA,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
MARISMA,C,original,0.9930383236834851,0.9920360398409178,0.9930383236834851,0.9985601151907847,0.9998067520547474,"[[ 38   0   0   1   0   0]
 [  0  19   0   0   0   0]
 [  0   0 183   3   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
MARISMA,C,latent,0.9948304383788255,0.995805653639755,0.9948304383788255,0.9991638383215058,0.9999798971198773,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 185   1   0   0]
 [  0   0   0  73   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
MARISMA,MARISMA,original,0.9987825196797098,0.994767737458487,0.9987825196797098,0.9997093931004769,0.9998435265644586,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    0 3171    0    2]
 [   0    0    0    1  311    0]
 [   0    0    0    0    0  469]]"
MARISMA,MARISMA,latent,0.9987300097028141,0.9944789876159205,0.9987300097028141,0.9996692904376602,0.9999090655482809,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   1    0    1 3170    0    2]
 [   0    0    0    1  311    0]
 [   0    0    0    0    0  469]]"
MARISMA,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
MARISMA,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
MARISMA,D (OOD),original,0.9082885092300786,0.8693760508961699,0.9082885092300786,0.9785176198360571,0.9939370315108499,"[[ 434    0    0    3    0    0]
 [   0  166    0    0    3    2]
 [  14   35 1344  223  212  170]
 [   1    0    0 2149    1    0]
 [   4    9    2   12  281   36]
 [   0    0    1    3    2 2162]]"
MARISMA,D (OOD),latent,0.9057461560749019,0.8530191416440703,0.9057461560749019,0.9789453828983347,0.9950875334221,"[[ 436    0    0    1    0    0]
 [   0  169    0    0    0    2]
 [   5  200 1369  206   30  188]
 [   1    3    0 2147    0    0]
 [   2   29    4    9  264   36]
 [   0    1    0    3    1 2163]]"
MARISMA,MSUMG (OOD),original,0.9094227723487834,0.8860788351971568,0.9094227723487834,0.9861480050553647,0.9955992062336784,"[[1383    0    1  225    1    0]
 [ 331 1730    7   22   11   14]
 [ 415    1 9992  627    4    2]
 [ 180    0    0 2985    3    1]
 [ 163    2    1    8 3472    1]
 [ 108    1    1   16    4 6578]]"
MARISMA,MSUMG (OOD),latent,0.9453676612358882,0.9614170868464936,0.9453676612358882,0.9915700214182029,0.9745581040317349,"[[ 1494     1    46    69     0     0]
 [    0  1856   247    12     0     0]
 [    0     1 10993    44     0     3]
 [    0     0   182  2985     1     1]
 [    1     2   165    16  3463     0]
 [    1     2   110    23     1  6571]]"
RKI,A,original,0.8659597548500836,0.8292663330389595,0.8659597548500836,0.9737119153110623,0.9925842581014045,"[[296   0   0   0   0   0]
 [  1 232   0   0   6   1]
 [ 95   0 902   0   0   1]
 [328   0  53 192   0   1]
 [  0   0   0   0 655   0]
 [  7   0   0   0   0 753]]"
RKI,A,latent,0.9959799084362236,0.9966565338973402,0.9959799084362236,0.9993224429320818,0.9998771304942508,"[[294   0   0   2   0   0]
 [  0 239   1   0   0   0]
 [  0   0 997   1   0   0]
 [  1   0   5 567   0   1]
 [  0   0   0   0 655   0]
 [  0   0   0   0   0 760]]"
RKI,B,original,0.9292323080770192,0.9142483660130719,0.9292323080770192,0.9868271339925632,0.9950143802446019,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 3  0 40  0  0  0]
 [ 9  0  2 20  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
RKI,B,latent,1.0,1.0,1.0,1.0,1.0,"[[19  0  0  0  0  0]
 [ 0  9  0  0  0  0]
 [ 0  0 43  0  0  0]
 [ 0  0  0 31  0  0]
 [ 0  0  0  0 28  0]
 [ 0  0  0  0  0 70]]"
RKI,C,original,0.8220864246342768,0.7725232795736611,0.8220864246342768,0.968632584034674,0.9937752766852842,"[[ 39   0   0   0   0   0]
 [  0  17   0   0   2   0]
 [ 21   0 165   0   0   0]
 [ 42   0  20  11   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
RKI,C,latent,0.9911602856808336,0.9941873496873498,0.9911602856808336,0.9985714285714286,0.9998681153179548,"[[ 38   0   1   0   0   0]
 [  0  19   0   0   0   0]
 [  0   0 186   0   0   0]
 [  0   0   2  71   0   0]
 [  0   0   0   0  71   0]
 [  0   0   0   0   0 148]]"
RKI,MARISMA,original,0.861323314654281,0.6516653679382931,0.861323314654281,0.91866233139318,0.9804386508844636,"[[  20    0    0    0    0    0]
 [   0  179    0    0    2    0]
 [  50    0  266    0    1    0]
 [1263    0  786 1116    5    4]
 [   1    0    0    0  311    0]
 [   4    0    0    0    0  465]]"
RKI,MARISMA,latent,0.9967871405576766,0.9747288708583183,0.9967871405576766,0.9982538110876455,0.9994891417096227,"[[  20    0    0    0    0    0]
 [   0  181    0    0    0    0]
 [   0    0  316    0    0    1]
 [   4    1   14 3133    0   22]
 [   0    1    0    0  311    0]
 [   0    0    0    0    0  469]]"
RKI,RKI,original,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,RKI,latent,1.0,1.0,1.0,1.0,1.0,"[[ 9  0  0  0  0  0]
 [ 0 72  0  0  0  0]
 [ 0  0 12  0  0  0]
 [ 0  0  0  2  0  0]
 [ 0  0  0  0 12  0]
 [ 0  0  0  0  0 46]]"
RKI,D (OOD),original,0.7070962510847343,0.5968014301746819,0.7070962510847343,0.9198119818671984,0.9289555829915148,"[[ 437    0    0    0    0    0]
 [   2  161    0    0    8    0]
 [ 897    0  916    0  140   45]
 [2046    0   41   63    1    0]
 [  45    0    2    0  282   15]
 [  12    0    0    0    2 2154]]"
RKI,D (OOD),latent,0.9033210150038801,0.8401397367619636,0.9033210150038801,0.9788132484661317,0.9709747267297696,"[[ 437    0    0    0    0    0]
 [   0  169    0    0    0    2]
 [   9  340 1337   21    4  287]
 [   2    3    8 2136    0    2]
 [   2   31    3    0  265   43]
 [   0    2    0    0    0 2166]]"
RKI,MSUMG (OOD),original,0.7299035733320188,0.653687181619062,0.7299035733320188,0.9539816417290049,0.9840844782099257,"[[1565    0    1    0    2   42]
 [  15 1587    0    0  267  246]
 [2439    0 8184    0    8  410]
 [2881    0   71   32    5  180]
 [   6    1    1    0 3477  162]
 [ 317    0    1    0    2 6388]]"
RKI,MSUMG (OOD),latent,0.9535612361606215,0.968747775855468,0.9535612361606215,0.9923628343472374,0.9844671340216413,"[[ 1558     2    44     2     1     3]
 [    0  1865   246     0     0     4]
 [    1     7 11019     5     1     8]
 [    0     3   185  2977     1     3]
 [    1     5   163     3  3471     4]
 [    1     4   108     2     1  6592]]"
ALL,D (OOD),original,0.919890810147126,0.8694815697642603,0.919890810147126,0.9842106500944775,0.994805303650221,"[[ 436    0    0    1    0    0]
 [   0  167    2    0    2    0]
 [   8  206 1528  186   24   46]
 [   1    2    0 2148    0    0]
 [   1   21   19   10  270   23]
 [   1    1    2    3    0 2161]]"
ALL,D (OOD),latent,0.9106834568297927,0.8602439336809452,0.9106834568297927,0.9802999831652371,0.9951873074221487,"[[ 437    0    0    0    0    0]
 [   0  169    1    0    0    1]
 [   7  186 1412  174   29  190]
 [   1    3    0 2147    0    0]
 [   2   27    5    7  266   37]
 [   0    1    1    3    0 2163]]"
ALL,MSUMG (OOD),original,0.9654976936564118,0.9516153848054132,0.9654976936564118,0.9936006297954485,0.9981870853454419,"[[ 1549    43    14     3     1     0]
 [    0  2106     5     2     0     2]
 [    0   412 10618     7     1     3]
 [    0   181     3  2983     1     1]
 [    2   166     7     4  3468     0]
 [    1   111     7     6     1  6582]]"
ALL,MSUMG (OOD),latent,0.9490547604420724,0.9649857095711849,0.9490547604420724,0.9919021945955354,0.9885607099304026,"[[ 1531     1    46    32     0     0]
 [    0  1847   258    10     0     0]
 [    0     1 11012    25     0     3]
 [    0     0   183  2984     1     1]
 [    1     2   165    12  3467     0]
 [    1     2   111    16     1  6577]]"
